item_id,invoice_id,service_name,cost
15935,456,Ultrasound,465.67
15936,464,Consultation,226.69
15937,294,MRI Scan,1451.34
15938,357,MRI Scan,1997.85
15939,494,Medication Charge,698.16
15940,381,Consultation,99.85
15941,126,CT Scan,450.85
15942,59,Consultation,548.49
15943,30,Consultation,1000.95
15944,319,MRI Scan,1946.43
15945,5,Consultation,997.01
15946,324,Consultation,103.59
15947,50,Physical Examination,1182.38
15948,451,Blood Test,1797.50
15949,147,ECG,1058.85
15950,24,CT Scan,330.57
15951,50,Ultrasound,405.90
15952,139,CT Scan,1948.86
15953,153,X-Ray,632.18
15954,287,Hospital Stay,1866.77
15955,125,X-Ray,752.36
15956,405,ECG,168.21
15957,218,ECG,1677.23
15958,295,Medication Charge,96.95
15959,367,Consultation,799.95
15960,469,CT Scan,1267.33
15961,62,X-Ray,97.25
15962,231,X-Ray,1817.72
15963,383,Blood Test,1261.73
15964,245,Physical Examination,1634.77
15965,497,Medication Charge,94.25
15966,120,ECG,1405.88
15967,360,ECG,71.79
15968,276,MRI Scan,1158.32
15969,386,Ultrasound,1102.23
15970,410,Hospital Stay,591.47
15971,223,ECG,1905.35
15972,229,Physical Examination,1570.59
15973,423,CT Scan,563.90
15974,95,Blood Test,1940.98
15975,134,Blood Test,1856.77
15976,326,ECG,1813.16
15977,499,ECG,1850.32
15978,341,ECG,868.66
15979,409,Hospital Stay,68.76
15980,403,X-Ray,144.58
15981,374,Ultrasound,1309.68
15982,410,ECG,1222.77
15983,306,Consultation,119.10
15984,13,MRI Scan,486.95
15985,132,MRI Scan,641.28
15986,18,ECG,1488.57
15987,276,Blood Test,805.82
15988,246,Blood Test,1163.28
15989,432,Hospital Stay,1577.68
15990,140,Ultrasound,750.73
15991,266,Hospital Stay,60.84
15992,26,Blood Test,128.39
15993,151,Blood Test,93.87
15994,366,Ultrasound,547.00
15995,184,Hospital Stay,1265.38
15996,198,Physical Examination,1594.27
15997,152,Physical Examination,1628.97
15998,180,X-Ray,754.50
15999,10,Hospital Stay,1987.37
16000,283,Medication Charge,1229.77
16001,441,Hospital Stay,822.82
16002,69,ECG,914.79
16003,31,MRI Scan,1934.07
16004,272,Blood Test,1408.53
16005,309,ECG,1490.03
16006,46,Physical Examination,268.61
16007,342,MRI Scan,1595.61
16008,197,ECG,394.92
16009,337,ECG,166.76
16010,346,MRI Scan,767.86
16011,169,Medication Charge,93.87
16012,124,MRI Scan,709.49
16013,12,CT Scan,1742.64
16014,476,MRI Scan,1562.97
16015,132,MRI Scan,1282.31
16016,351,Hospital Stay,988.00
16017,412,CT Scan,1720.68
16018,497,Ultrasound,1762.28
16019,420,MRI Scan,1270.39
16020,354,Consultation,1564.94
16021,81,Consultation,287.20
16022,235,Ultrasound,970.03
16023,84,ECG,649.21
16024,193,MRI Scan,855.92
16025,131,Hospital Stay,592.22
16026,304,Ultrasound,601.57
16027,390,Physical Examination,1233.53
16028,389,X-Ray,540.03
16029,158,MRI Scan,1885.87
16030,278,Consultation,411.18
16031,459,MRI Scan,1740.28
16032,439,Consultation,1734.70
16033,324,X-Ray,580.12
16034,382,Hospital Stay,1546.48
16035,478,Medication Charge,1643.19
16036,81,Medication Charge,942.24
16037,368,ECG,1959.31
16038,48,Hospital Stay,1835.12
16039,154,Physical Examination,1823.50
16040,295,Hospital Stay,89.03
16041,3,Medication Charge,1338.07
16042,197,ECG,1708.93
16043,443,Physical Examination,547.38
16044,208,Consultation,1769.84
16045,408,Medication Charge,351.60
16046,384,Hospital Stay,1142.68
16047,432,Physical Examination,1013.95
16048,10,CT Scan,1516.29
16049,245,Ultrasound,1348.85
16050,345,CT Scan,865.22
16051,131,Medication Charge,966.54
16052,106,CT Scan,1085.71
16053,165,Consultation,584.66
16054,76,ECG,267.45
16055,52,Physical Examination,936.43
16056,217,X-Ray,1701.03
16057,293,CT Scan,647.89
16058,223,CT Scan,893.43
16059,356,Ultrasound,1519.42
16060,355,Medication Charge,209.15
16061,62,Medication Charge,419.97
16062,187,X-Ray,792.07
16063,130,X-Ray,717.90
16064,337,Medication Charge,460.66
16065,230,Ultrasound,1736.11
16066,255,Blood Test,1085.35
16067,182,Ultrasound,1516.45
16068,230,ECG,1171.57
16069,14,ECG,1699.14
16070,224,Consultation,1603.18
16071,376,Medication Charge,1321.63
16072,423,Ultrasound,995.63
16073,339,Hospital Stay,1718.66
16074,402,CT Scan,981.06
16075,247,MRI Scan,579.80
16076,182,CT Scan,1699.45
16077,240,Blood Test,312.80
16078,187,Blood Test,1409.56
16079,185,ECG,1927.29
16080,132,Medication Charge,600.24
16081,328,Medication Charge,1399.34
16082,450,Physical Examination,675.38
16083,416,ECG,307.76
16084,200,Consultation,1006.69
16085,487,Hospital Stay,1870.90
16086,282,Hospital Stay,746.03
16087,376,ECG,1433.56
16088,336,CT Scan,811.23
16089,427,Ultrasound,460.52
16090,424,ECG,1395.20
16091,498,X-Ray,56.29
16092,464,ECG,101.45
16093,290,ECG,1906.43
16094,400,Blood Test,1387.36
16095,83,CT Scan,1860.65
16096,241,X-Ray,1079.55
16097,362,X-Ray,975.87
16098,293,ECG,1360.89
16099,451,Physical Examination,1021.06
16100,485,Physical Examination,1183.08
16101,140,X-Ray,1483.99
16102,331,Ultrasound,1642.97
16103,12,Consultation,849.01
16104,217,Medication Charge,1103.60
16105,404,X-Ray,1566.84
16106,223,Hospital Stay,565.20
16107,89,Medication Charge,1926.71
16108,412,Hospital Stay,433.26
16109,185,Blood Test,160.43
16110,247,Medication Charge,1670.54
16111,411,MRI Scan,893.09
16112,115,CT Scan,1016.67
16113,400,CT Scan,1377.49
16114,132,X-Ray,592.48
16115,55,Ultrasound,1987.81
16116,289,MRI Scan,1193.52
16117,200,Consultation,1892.45
16118,220,Medication Charge,700.66
16119,438,CT Scan,1615.49
16120,176,Medication Charge,393.07
16121,19,MRI Scan,806.98
16122,38,ECG,882.83
16123,244,Physical Examination,170.86
16124,320,Physical Examination,326.75
16125,28,CT Scan,1356.29
16126,11,Physical Examination,173.46
16127,111,Hospital Stay,1658.41
16128,297,Blood Test,325.77
16129,485,CT Scan,634.32
16130,92,Ultrasound,1169.73
16131,367,X-Ray,1527.89
16132,143,Medication Charge,598.74
16133,283,Blood Test,226.06
16134,195,Medication Charge,1295.48
16135,465,Medication Charge,1245.69
16136,61,X-Ray,1166.11
16137,154,Ultrasound,1807.17
16138,21,Consultation,182.93
16139,55,Physical Examination,353.60
16140,237,Medication Charge,1816.08
16141,135,Ultrasound,1833.94
16142,303,ECG,236.98
16143,43,X-Ray,103.61
16144,97,Consultation,1147.62
16145,464,Blood Test,1985.92
16146,309,Ultrasound,1968.53
16147,349,Ultrasound,1310.29
16148,130,X-Ray,472.84
16149,486,Hospital Stay,1662.83
16150,286,Consultation,1455.97
16151,183,Hospital Stay,1778.90
16152,272,Physical Examination,634.82
16153,125,CT Scan,1453.04
16154,124,Hospital Stay,1274.23
16155,323,ECG,154.74
16156,125,Blood Test,1641.77
16157,375,X-Ray,1754.69
16158,244,X-Ray,1383.38
16159,41,CT Scan,1172.14
16160,417,MRI Scan,832.01
16161,184,Blood Test,1900.14
16162,169,ECG,435.84
16163,218,CT Scan,1253.91
16164,75,Hospital Stay,1730.73
16165,336,Hospital Stay,1367.37
16166,360,Physical Examination,529.86
16167,239,X-Ray,819.42
16168,286,CT Scan,1536.48
16169,250,Medication Charge,1775.85
16170,376,Physical Examination,1765.39
16171,270,Medication Charge,1672.62
16172,441,Medication Charge,204.55
16173,88,Physical Examination,1936.67
16174,227,X-Ray,1037.53
16175,246,Hospital Stay,1020.83
16176,276,Ultrasound,1842.68
16177,43,Blood Test,624.40
16178,227,Ultrasound,1424.67
16179,439,X-Ray,1213.78
16180,444,Medication Charge,1916.54
16181,196,ECG,406.15
16182,384,Hospital Stay,245.65
16183,163,CT Scan,479.78
16184,341,Physical Examination,147.88
16185,10,Hospital Stay,89.37
16186,40,Blood Test,947.37
16187,53,Medication Charge,184.67
16188,305,Hospital Stay,536.24
16189,353,Consultation,939.96
16190,475,X-Ray,873.55
16191,225,Physical Examination,1850.17
16192,150,Medication Charge,821.53
16193,410,ECG,669.81
16194,41,Medication Charge,458.55
16195,108,MRI Scan,1340.36
16196,16,MRI Scan,1452.59
16197,262,Hospital Stay,770.29
16198,227,Consultation,1911.06
16199,47,Consultation,980.44
16200,356,Blood Test,1461.60
16201,367,MRI Scan,1974.85
16202,355,CT Scan,586.70
16203,98,MRI Scan,1815.12
16204,231,ECG,858.96
16205,15,CT Scan,1997.91
16206,4,X-Ray,1890.25
16207,362,CT Scan,465.56
16208,110,Consultation,1675.94
16209,247,Blood Test,212.68
16210,454,Blood Test,240.53
16211,452,Hospital Stay,1153.08
16212,212,X-Ray,199.66
16213,410,Physical Examination,1252.33
16214,81,X-Ray,1901.13
16215,347,Hospital Stay,80.32
16216,1,Ultrasound,200.82
16217,269,Ultrasound,702.55
16218,434,Medication Charge,881.39
16219,207,Blood Test,383.59
16220,333,ECG,1717.59
16221,500,Hospital Stay,536.62
16222,278,Blood Test,1677.35
16223,425,CT Scan,212.75
16224,425,Physical Examination,1436.88
16225,16,Blood Test,1915.87
16226,174,Blood Test,211.67
16227,162,Consultation,1849.31
16228,363,MRI Scan,1165.74
16229,168,Medication Charge,1935.66
16230,458,Ultrasound,163.33
16231,494,X-Ray,989.74
16232,308,Consultation,1607.73
16233,360,Hospital Stay,1603.55
16234,388,CT Scan,1993.55
16235,311,Ultrasound,863.42
16236,434,ECG,550.50
16237,258,ECG,783.25
16238,163,CT Scan,732.38
16239,429,Hospital Stay,379.82
16240,159,Ultrasound,1736.58
16241,388,Blood Test,804.24
16242,449,Hospital Stay,1342.70
16243,355,Physical Examination,859.31
16244,57,CT Scan,708.14
16245,133,MRI Scan,1490.52
16246,82,CT Scan,1565.49
16247,56,MRI Scan,635.21
16248,286,MRI Scan,796.23
16249,189,Physical Examination,91.07
16250,39,Medication Charge,1023.47
16251,403,ECG,740.54
16252,251,Blood Test,1135.48
16253,206,CT Scan,1489.13
16254,196,ECG,1780.79
16255,135,Hospital Stay,1481.54
16256,47,Hospital Stay,1816.97
16257,143,X-Ray,1267.06
16258,474,Hospital Stay,1543.22
16259,384,Ultrasound,1012.69
16260,323,Blood Test,1083.57
16261,32,ECG,1703.70
16262,34,ECG,1647.32
16263,117,CT Scan,1354.71
16264,337,Ultrasound,1959.93
16265,452,X-Ray,850.88
16266,130,Medication Charge,1897.36
16267,228,Blood Test,621.96
16268,131,MRI Scan,851.41
16269,289,Physical Examination,276.98
16270,77,Blood Test,918.31
16271,196,Physical Examination,203.26
16272,335,Blood Test,135.98
16273,274,MRI Scan,1808.26
16274,113,Ultrasound,751.90
16275,242,X-Ray,1359.80
16276,116,Medication Charge,1509.06
16277,403,CT Scan,813.30
16278,378,MRI Scan,1382.18
16279,161,Hospital Stay,286.92
16280,236,MRI Scan,678.77
16281,15,CT Scan,893.22
16282,42,CT Scan,728.33
16283,493,MRI Scan,1435.20
16284,275,Blood Test,60.62
16285,230,CT Scan,1129.51
16286,92,Physical Examination,603.70
16287,189,ECG,940.28
16288,53,Physical Examination,1269.01
16289,472,CT Scan,990.33
16290,24,Ultrasound,884.35
16291,68,MRI Scan,1228.02
16292,82,X-Ray,1128.81
16293,120,Hospital Stay,1193.08
16294,61,Hospital Stay,450.34
16295,487,Medication Charge,1601.32
16296,57,ECG,358.96
16297,488,X-Ray,1503.38
16298,319,CT Scan,1092.74
16299,101,Ultrasound,1909.78
16300,238,Hospital Stay,1581.03
16301,28,Physical Examination,1371.85
16302,53,X-Ray,1389.60
16303,24,ECG,1206.37
16304,414,Hospital Stay,1625.86
16305,353,CT Scan,1274.70
16306,396,Ultrasound,1202.25
16307,434,Physical Examination,1978.48
16308,277,Blood Test,226.68
16309,344,X-Ray,717.37
16310,208,X-Ray,168.61
16311,111,Ultrasound,237.27
16312,8,Physical Examination,1102.45
16313,77,ECG,1007.23
16314,337,Blood Test,1594.65
16315,436,Ultrasound,1756.24
16316,87,Blood Test,1483.69
16317,204,Consultation,942.47
16318,116,ECG,1857.80
16319,317,ECG,1775.75
16320,319,MRI Scan,670.18
16321,201,CT Scan,1803.07
16322,386,MRI Scan,899.41
16323,212,X-Ray,1966.00
16324,208,ECG,1106.29
16325,204,Consultation,802.23
16326,28,X-Ray,1572.07
16327,125,Ultrasound,1051.19
16328,97,X-Ray,1628.30
16329,317,X-Ray,396.69
16330,448,Hospital Stay,751.19
16331,413,Physical Examination,1988.63
16332,468,Blood Test,805.06
16333,138,Blood Test,1244.44
16334,287,CT Scan,1647.79
16335,422,Physical Examination,1021.13
16336,50,Physical Examination,1833.80
16337,326,Hospital Stay,1789.47
16338,387,Blood Test,1965.37
16339,328,Blood Test,902.18
16340,166,Physical Examination,621.10
16341,148,Consultation,1710.72
16342,387,Medication Charge,501.30
16343,14,Blood Test,589.47
16344,32,Consultation,1418.05
16345,161,Ultrasound,52.56
16346,274,Medication Charge,1407.81
16347,488,CT Scan,1780.79
16348,197,Hospital Stay,1152.20
16349,435,Consultation,967.11
16350,320,Blood Test,605.02
16351,240,Medication Charge,1956.18
16352,326,ECG,1507.77
16353,421,Consultation,162.49
16354,241,Blood Test,296.65
16355,336,Physical Examination,1175.05
16356,82,CT Scan,879.63
16357,189,MRI Scan,1995.69
16358,3,Blood Test,675.25
16359,323,Blood Test,1799.36
16360,61,Medication Charge,1113.57
16361,487,ECG,1835.34
16362,169,Hospital Stay,990.28
16363,463,Physical Examination,1040.49
16364,1,Physical Examination,601.36
16365,249,Hospital Stay,97.51
16366,82,Physical Examination,370.99
16367,167,Blood Test,916.60
16368,177,ECG,486.21
16369,7,ECG,1402.26
16370,493,Physical Examination,753.42
16371,164,ECG,1801.81
16372,60,Consultation,692.48
16373,130,CT Scan,207.21
16374,411,CT Scan,1128.07
16375,243,ECG,76.24
16376,186,MRI Scan,456.12
16377,444,Medication Charge,1505.04
16378,62,Physical Examination,1288.45
16379,45,Physical Examination,97.80
16380,384,MRI Scan,1652.35
16381,53,X-Ray,93.03
16382,366,Blood Test,1010.60
16383,324,Blood Test,1956.19
16384,377,ECG,182.10
16385,220,Medication Charge,1227.23
16386,429,Consultation,471.73
16387,396,X-Ray,972.00
16388,359,Medication Charge,333.53
16389,397,Ultrasound,1145.42
16390,458,Medication Charge,567.20
16391,116,Physical Examination,957.66
16392,314,Consultation,131.98
16393,480,X-Ray,1365.05
16394,92,Consultation,1225.32
16395,193,Blood Test,765.59
16396,102,Ultrasound,1631.84
16397,225,MRI Scan,339.99
16398,425,MRI Scan,446.99
16399,106,Medication Charge,1698.37
16400,316,MRI Scan,316.96
16401,161,Physical Examination,1977.51
16402,36,Medication Charge,482.56
16403,221,Ultrasound,1178.27
16404,446,Consultation,889.82
16405,107,Ultrasound,732.39
16406,355,Consultation,213.87
16407,157,ECG,1401.32
16408,306,Hospital Stay,777.02
16409,216,Physical Examination,1533.23
16410,189,Blood Test,1520.59
16411,299,ECG,1984.85
16412,470,Hospital Stay,793.87
16413,120,MRI Scan,1091.51
16414,317,Physical Examination,1178.93
16415,450,Ultrasound,1573.06
16416,123,Blood Test,301.02
16417,5,Hospital Stay,353.53
16418,423,Consultation,519.32
16419,114,Physical Examination,1074.05
16420,389,Consultation,252.11
16421,292,Ultrasound,57.93
16422,75,ECG,102.83
16423,372,X-Ray,1016.54
16424,133,Blood Test,97.29
16425,159,Consultation,1560.83
16426,280,Ultrasound,1861.31
16427,220,Physical Examination,641.26
16428,21,CT Scan,1322.02
16429,200,Blood Test,1489.53
16430,238,ECG,979.43
16431,260,Medication Charge,866.01
16432,219,Consultation,855.99
16433,15,ECG,450.06
16434,249,Consultation,1083.34
16435,432,Physical Examination,1560.53
16436,500,X-Ray,442.43
16437,453,Blood Test,1150.27
16438,16,MRI Scan,1236.98
16439,298,Physical Examination,380.97
16440,238,CT Scan,148.23
16441,352,CT Scan,755.78
16442,269,Ultrasound,320.29
16443,2,Medication Charge,1038.67
16444,321,Ultrasound,1687.02
16445,207,CT Scan,1078.43
16446,352,X-Ray,1035.70
16447,333,MRI Scan,1764.75
16448,279,Medication Charge,805.05
16449,8,Ultrasound,1561.32
16450,461,Ultrasound,1714.36
16451,259,Physical Examination,173.43
16452,465,X-Ray,998.37
16453,25,Hospital Stay,1467.48
16454,84,ECG,385.12
16455,345,Hospital Stay,785.99
16456,258,Blood Test,873.47
16457,398,MRI Scan,1371.35
16458,306,X-Ray,355.73
16459,147,MRI Scan,1348.36
16460,313,CT Scan,1987.14
16461,227,Blood Test,473.04
16462,22,Physical Examination,171.46
16463,109,Hospital Stay,1139.59
16464,3,Medication Charge,1114.83
16465,436,ECG,1775.81
16466,133,Hospital Stay,1821.24
16467,234,Physical Examination,1168.35
16468,484,Hospital Stay,1799.89
16469,274,Consultation,425.18
16470,214,ECG,1101.41
16471,470,CT Scan,1836.17
16472,325,X-Ray,804.43
16473,94,MRI Scan,472.28
16474,344,Physical Examination,1391.10
16475,217,Ultrasound,1508.00
16476,213,Hospital Stay,159.42
16477,473,Medication Charge,1774.08
16478,244,Hospital Stay,484.01
16479,13,Physical Examination,1022.46
16480,285,Blood Test,1691.64
16481,109,CT Scan,1071.87
16482,473,ECG,1426.78
16483,431,Consultation,905.69
16484,65,Ultrasound,1483.16
16485,448,Physical Examination,1078.63
16486,12,Hospital Stay,1986.26
16487,42,ECG,1583.71
16488,164,CT Scan,1104.00
16489,326,MRI Scan,508.12
16490,376,CT Scan,440.56
16491,40,Hospital Stay,1646.17
16492,499,MRI Scan,1689.43
16493,343,ECG,806.01
16494,71,Hospital Stay,986.92
16495,309,Hospital Stay,1932.68
16496,130,Consultation,432.97
16497,57,CT Scan,1953.26
16498,82,CT Scan,490.76
16499,414,Blood Test,736.12
16500,443,Medication Charge,981.31
16501,223,X-Ray,112.45
16502,159,Blood Test,1847.10
16503,226,Physical Examination,584.77
16504,469,Ultrasound,543.48
16505,7,MRI Scan,697.50
16506,230,Hospital Stay,842.25
16507,198,X-Ray,277.85
16508,315,CT Scan,1046.45
16509,163,Ultrasound,718.74
16510,65,ECG,1810.77
16511,340,Hospital Stay,341.89
16512,172,Physical Examination,1587.08
16513,206,CT Scan,390.32
16514,92,Medication Charge,1233.85
16515,238,X-Ray,313.78
16516,368,Ultrasound,970.75
16517,139,Blood Test,895.24
16518,13,MRI Scan,663.15
16519,397,Hospital Stay,253.22
16520,265,X-Ray,904.67
16521,474,Consultation,1136.34
16522,344,Physical Examination,1074.95
16523,122,Medication Charge,313.17
16524,104,Physical Examination,1349.50
16525,311,Physical Examination,811.04
16526,80,ECG,1311.45
16527,130,Ultrasound,1315.91
16528,379,Ultrasound,414.10
16529,212,Ultrasound,1966.77
16530,31,Consultation,752.78
16531,191,CT Scan,573.94
16532,284,Blood Test,1141.14
16533,160,Consultation,1006.69
16534,475,MRI Scan,1426.77
16535,427,Medication Charge,363.82
16536,75,CT Scan,502.04
16537,188,Blood Test,1312.68
16538,17,Blood Test,1473.00
16539,77,Ultrasound,854.55
16540,147,Ultrasound,1291.56
16541,19,Medication Charge,1608.78
16542,39,Hospital Stay,1229.49
16543,19,Medication Charge,1818.80
16544,43,Blood Test,141.57
16545,55,Ultrasound,814.84
16546,428,Medication Charge,1752.36
16547,159,ECG,1888.40
16548,479,Consultation,125.55
16549,50,CT Scan,1775.92
16550,446,Hospital Stay,1715.71
16551,67,CT Scan,1468.00
16552,442,X-Ray,1618.57
16553,3,ECG,402.75
16554,366,X-Ray,712.76
16555,346,Physical Examination,1162.69
16556,479,CT Scan,1388.71
16557,423,Consultation,160.17
16558,397,Consultation,357.80
16559,211,Ultrasound,778.36
16560,397,Ultrasound,1160.62
16561,55,Blood Test,1511.49
16562,31,Physical Examination,1373.57
16563,207,MRI Scan,1735.83
16564,417,CT Scan,231.75
16565,343,Hospital Stay,51.81
16566,76,ECG,115.37
16567,12,Ultrasound,575.98
16568,76,CT Scan,1988.20
16569,465,Hospital Stay,528.14
16570,427,Medication Charge,1310.40
16571,391,Ultrasound,709.94
16572,470,Ultrasound,1363.72
16573,469,ECG,168.70
16574,164,Consultation,604.67
16575,456,CT Scan,1360.23
16576,135,MRI Scan,209.30
16577,211,Blood Test,356.08
16578,192,Medication Charge,1760.57
16579,99,Physical Examination,1098.10
16580,256,ECG,750.34
16581,328,Physical Examination,1012.41
16582,163,Medication Charge,1867.39
16583,96,Blood Test,557.64
16584,36,ECG,1769.13
16585,84,Physical Examination,1488.62
16586,431,X-Ray,1537.27
16587,26,MRI Scan,828.76
16588,483,Hospital Stay,1470.64
16589,11,Consultation,1273.00
16590,69,Medication Charge,1921.12
16591,235,Hospital Stay,625.08
16592,397,Hospital Stay,493.16
16593,398,X-Ray,1206.63
16594,159,ECG,1374.26
16595,269,Ultrasound,1899.96
16596,469,CT Scan,1401.80
16597,375,Hospital Stay,1762.40
16598,28,Hospital Stay,1994.38
16599,460,CT Scan,1889.03
16600,67,Hospital Stay,1290.77
16601,392,Ultrasound,1452.77
16602,468,Medication Charge,987.61
16603,403,Physical Examination,461.62
16604,397,Hospital Stay,250.41
16605,408,Blood Test,849.64
16606,322,MRI Scan,92.48
16607,306,Medication Charge,912.47
16608,150,Hospital Stay,1969.37
16609,315,Physical Examination,371.83
16610,292,Consultation,178.75
16611,326,Hospital Stay,305.71
16612,66,Physical Examination,296.96
16613,183,Physical Examination,729.87
16614,310,CT Scan,1940.74
16615,26,X-Ray,604.16
16616,304,MRI Scan,53.44
16617,330,ECG,965.67
16618,294,Medication Charge,222.76
16619,393,Physical Examination,1499.59
16620,118,Hospital Stay,1373.17
16621,180,Ultrasound,733.04
16622,60,X-Ray,1988.11
16623,115,Hospital Stay,448.92
16624,136,Hospital Stay,158.95
16625,446,CT Scan,1398.96
16626,264,Blood Test,858.09
16627,334,Consultation,188.68
16628,376,Consultation,1202.30
16629,313,Hospital Stay,515.37
16630,478,CT Scan,1102.76
16631,402,Hospital Stay,1720.92
16632,318,Blood Test,1497.73
16633,108,MRI Scan,354.29
16634,84,MRI Scan,1292.49
16635,407,MRI Scan,405.85
16636,158,X-Ray,234.59
16637,338,Physical Examination,203.52
16638,132,Hospital Stay,1547.93
16639,500,Physical Examination,1035.18
16640,112,CT Scan,1289.51
16641,234,Blood Test,1000.81
16642,190,Blood Test,915.70
16643,319,ECG,1896.65
16644,370,Blood Test,1295.00
16645,478,X-Ray,800.42
16646,112,X-Ray,915.38
16647,92,Hospital Stay,1441.90
16648,448,Consultation,303.50
16649,172,CT Scan,348.20
16650,491,CT Scan,1232.42
16651,27,Hospital Stay,1490.49
16652,21,CT Scan,1051.18
16653,406,Consultation,909.81
16654,474,Physical Examination,1022.58
16655,340,ECG,368.01
16656,497,Consultation,1259.62
16657,319,Ultrasound,1679.82
16658,100,Ultrasound,1153.14
16659,56,Physical Examination,636.06
16660,142,Hospital Stay,259.88
16661,348,Medication Charge,1113.43
16662,115,Physical Examination,1833.24
16663,232,Medication Charge,349.54
16664,85,Ultrasound,1626.72
16665,381,Medication Charge,84.82
16666,215,ECG,254.09
16667,309,Medication Charge,661.63
16668,247,Hospital Stay,920.35
16669,411,Physical Examination,1670.79
16670,253,MRI Scan,754.18
16671,170,Consultation,426.48
16672,105,MRI Scan,1953.24
16673,229,Medication Charge,1884.52
16674,117,MRI Scan,1596.31
16675,110,Hospital Stay,1643.70
16676,169,Ultrasound,1765.72
16677,316,Ultrasound,1511.41
16678,440,CT Scan,789.95
16679,323,Blood Test,327.87
16680,411,Blood Test,1613.45
16681,403,Blood Test,384.48
16682,271,Ultrasound,650.00
16683,313,Medication Charge,745.71
16684,419,Physical Examination,1357.13
16685,387,CT Scan,159.98
16686,3,ECG,285.22
16687,65,ECG,493.24
16688,460,Blood Test,1755.44
16689,403,Ultrasound,426.90
16690,315,Blood Test,695.27
16691,111,CT Scan,1677.64
16692,197,Medication Charge,455.98
16693,374,Physical Examination,961.94
16694,295,X-Ray,1432.39
16695,474,CT Scan,609.62
16696,432,Ultrasound,1560.68
16697,92,Ultrasound,1826.11
16698,347,Medication Charge,977.67
16699,100,MRI Scan,199.59
16700,452,ECG,368.86
16701,134,Consultation,1101.17
16702,69,Blood Test,916.72
16703,229,Medication Charge,425.99
16704,50,Hospital Stay,1729.17
16705,154,Hospital Stay,1325.57
16706,138,MRI Scan,1207.74
16707,290,Ultrasound,1336.53
16708,162,Medication Charge,1943.84
16709,389,Ultrasound,392.83
16710,135,Consultation,1128.08
16711,4,Medication Charge,1898.32
16712,367,X-Ray,1545.49
16713,229,MRI Scan,1695.40
16714,231,Consultation,1348.24
16715,212,Physical Examination,696.26
16716,332,CT Scan,164.64
16717,346,MRI Scan,1796.61
16718,80,ECG,222.91
16719,465,MRI Scan,1591.10
16720,481,Consultation,224.81
16721,273,Ultrasound,933.22
16722,10,CT Scan,742.50
16723,54,Hospital Stay,591.75
16724,380,ECG,857.79
16725,488,MRI Scan,1257.52
16726,413,Ultrasound,1469.99
16727,352,Ultrasound,1602.59
16728,496,MRI Scan,1453.84
16729,28,Hospital Stay,507.45
16730,1,MRI Scan,51.97
16731,95,Ultrasound,1325.39
16732,176,CT Scan,788.06
16733,156,CT Scan,771.78
16734,433,Ultrasound,757.37
16735,235,Consultation,1463.98
16736,302,CT Scan,985.40
16737,155,MRI Scan,1540.80
16738,173,Blood Test,894.78
16739,167,Medication Charge,90.97
16740,386,X-Ray,520.54
16741,28,Medication Charge,1577.67
16742,457,Ultrasound,1533.48
16743,96,MRI Scan,655.71
16744,249,Blood Test,1734.44
16745,429,MRI Scan,1683.51
16746,487,ECG,479.59
16747,429,CT Scan,478.47
16748,428,Blood Test,677.86
16749,398,Hospital Stay,371.59
16750,306,Blood Test,1904.33
16751,364,Physical Examination,187.09
16752,457,Ultrasound,340.42
16753,104,Blood Test,1872.38
16754,412,Ultrasound,267.29
16755,445,Blood Test,984.06
16756,440,Blood Test,892.07
16757,63,Ultrasound,1227.61
16758,113,Ultrasound,1702.36
16759,236,Blood Test,696.74
16760,31,Hospital Stay,280.91
16761,236,Medication Charge,1297.58
16762,349,CT Scan,913.98
16763,221,Consultation,252.62
16764,295,Hospital Stay,854.20
16765,17,Medication Charge,1863.67
16766,199,Blood Test,1121.53
16767,139,Medication Charge,869.37
16768,36,X-Ray,341.67
16769,442,Physical Examination,477.03
16770,263,CT Scan,1105.06
16771,160,CT Scan,932.02
16772,289,Physical Examination,1041.46
16773,259,X-Ray,549.13
16774,111,CT Scan,729.02
16775,207,Physical Examination,1494.58
16776,276,Ultrasound,1992.65
16777,229,Hospital Stay,1845.16
16778,96,Consultation,73.81
16779,400,Blood Test,1161.27
16780,226,MRI Scan,1803.79
16781,132,CT Scan,1638.03
16782,303,ECG,81.11
16783,416,Consultation,1711.45
16784,411,Consultation,800.06
16785,440,X-Ray,1467.31
16786,45,MRI Scan,1678.82
16787,196,CT Scan,1541.20
16788,268,MRI Scan,590.20
16789,275,X-Ray,1817.27
16790,94,Hospital Stay,1517.06
16791,208,Hospital Stay,1879.49
16792,329,MRI Scan,1299.39
16793,231,MRI Scan,869.27
16794,167,Blood Test,1157.40
16795,344,X-Ray,1344.63
16796,401,Consultation,1338.29
16797,192,Medication Charge,846.21
16798,121,CT Scan,1967.62
16799,44,Consultation,280.42
16800,335,Medication Charge,172.33
16801,55,Physical Examination,1467.90
16802,364,Consultation,793.35
16803,298,Blood Test,101.35
16804,463,CT Scan,1208.58
16805,156,Ultrasound,1480.64
16806,145,Medication Charge,560.35
16807,395,ECG,1380.59
16808,280,MRI Scan,690.79
16809,310,Consultation,1251.64
16810,465,X-Ray,1014.30
16811,290,MRI Scan,1999.33
16812,361,MRI Scan,1263.39
16813,352,X-Ray,896.33
16814,432,Physical Examination,1213.23
16815,11,Medication Charge,1026.04
